HCI_SUBSYS_CM_CALL_CMD, HCI_CM_CALL_CMD_ORIG, 0x00, 0x00
HCI_SUBSYS_CM_CALL_EVT, HCI_CM_CALL_PDP_MODIFY_CONF_EVT, 0x02, 0x23
HCI_SUBSYS_CM_CALL_EVT, HCI_CM_CALL_RAB_REL_IND_EVT, 0x02, 0x24
HCI_SUBSYS_CM_CALL_EVT, HCI_CM_CALL_RAB_REESTAB_IND_EVT, 0x02, 0x25
HCI_SUBSYS_CM_CALL_EVT, HCI_CM_CALL_RAB_REESTAB_REQ_EVT, 0x02, 0x26
HCI_SUBSYS_CM_CALL_EVT, HCI_CM_CALL_RAB_REESTAB_CONF_EVT, 0x02, 0x27
HCI_SUBSYS_CM_CALL_EVT, HCI_CM_CALL_RAB_REESTAB_REJ_EVT, 0x02, 0x28
HCI_SUBSYS_CM_CALL_EVT, HCI_CM_CALL_RAB_REESTAB_FAIL_EVT, 0x02, 0x29
HCI_SUBSYS_CM_CALL_EVT, HCI_CM_CALL_PS_DATA_AVAILABLE_EVT, 0x02, 0x2a
HCI_SUBSYS_CM_CALL_EVT, HCI_CM_CALL_MNG_CALLS_CONF_EVT, 0x02, 0x2b
HCI_SUBSYS_CM_CALL_EVT, HCI_CM_CALL_CALL_BARRED_EVT, 0x02, 0x2c
HCI_SUBSYS_CM_CALL_EVT, HCI_CM_CALL_CALL_IS_WAITING_EVT, 0x02, 0x2d
HCI_SUBSYS_CM_CALL_EVT, HCI_CM_CALL_CALL_ON_HOLD_EVT, 0x02, 0x2e
HCI_SUBSYS_CM_CALL_EVT, HCI_CM_CALL_CALL_RETRIEVED_EVT, 0x02, 0x2f
HCI_SUBSYS_CM_CALL_EVT, HCI_CM_CALL_ORIG_FWD_STATUS_EVT, 0x02, 0x30
HCI_SUBSYS_CM_CALL_EVT, HCI_CM_CALL_CALL_FORWARDED_EVT, 0x02, 0x31
HCI_SUBSYS_CM_CALL_EVT, HCI_CM_CALL_CALL_BEING_FORWARDED_EVT, 0x02, 0x32
HCI_SUBSYS_CM_CALL_EVT, HCI_CM_CALL_INCOM_FWD_CALL_EVT, 0x02, 0x33
HCI_SUBSYS_CM_CALL_EVT, HCI_CM_CALL_CALL_RESTRICTED_EVT, 0x02, 0x34
HCI_SUBSYS_CM_CALL_EVT, HCI_CM_CALL_CUG_INFO_RECEIVED_EVT, 0x02, 0x35
HCI_SUBSYS_CM_CALL_EVT, HCI_CM_CALL_CNAP_INFO_RECEIVED_EVT, 0x02, 0x36
HCI_SUBSYS_CM_CALL_EVT, HCI_CM_CALL_EMERGENCY_FLASHED_EVT, 0x02, 0x37
HCI_SUBSYS_CM_CALL_EVT, HCI_CM_CALL_PROGRESS_INFO_IND_EVT, 0x02, 0x38
HCI_SUBSYS_CM_CALL_EVT, HCI_CM_CALL_CALL_DEFLECTION_EVT, 0x02, 0x39
HCI_SUBSYS_CM_CALL_EVT, HCI_CM_CALL_TRANSFERRED_CALL_EVT, 0x02, 0x3a
HCI_SUBSYS_CM_CALL_EVT, HCI_CM_CALL_EXIT_TC_EVT, 0x02, 0x3b
HCI_SUBSYS_CM_CALL_EVT, HCI_CM_CALL_REDIRECTING_NUMBER_EVT, 0x02, 0x3c
HCI_SUBSYS_CM_CALL_EVT, HCI_CM_CALL_PDP_PROMOTE_IND_EVT, 0x02, 0x3d
HCI_SUBSYS_CM_CALL_EVT, HCI_CM_CALL_UMTS_CDMA_HANDOVER_START_EVT, 0x02, 0x3e
HCI_SUBSYS_CM_CALL_EVT, HCI_CM_CALL_UMTS_CDMA_HANDOVER_END_EVT, 0x02, 0x3f
HCI_SUBSYS_CM_CALL_EVT, HCI_CM_CALL_SECONDARY_MSM_EVT, 0x02, 0x40
HCI_SUBSYS_CM_CALL_EVT, HCI_CM_CALL_ORIG_MOD_TO_SS_EVT, 0x02, 0x41
HCI_SUBSYS_CM_CALL_EVT, HCI_CM_CALL_USER_DATA_IND_EVT, 0x02, 0x42
HCI_SUBSYS_CM_CALL_EVT, HCI_CM_CALL_USER_DATA_CONG_IND_EVT, 0x02, 0x43
HCI_SUBSYS_CM_CALL_EVT, HCI_CM_CALL_MODIFY_IND_EVT, 0x02, 0x44
HCI_SUBSYS_CM_CALL_EVT, HCI_CM_CALL_MODIFY_REQ_EVT, 0x02, 0x45
HCI_SUBSYS_CM_CALL_EVT, HCI_CM_CALL_LINE_CTRL_EVT, 0x02, 0x46
HCI_SUBSYS_CM_CALL_EVT, HCI_CM_CALL_CCBS_ALLOWED_EVT, 0x02, 0x47
HCI_SUBSYS_CM_CALL_EVT, HCI_CM_CALL_ACT_CCBS_CNF_EVT, 0x02, 0x48
HCI_SUBSYS_CM_CALL_EVT, HCI_CM_CALL_CCBS_RECALL_IND_EVT, 0x02, 0x49
HCI_SUBSYS_CM_CALL_EVT, HCI_CM_CALL_CCBS_RECALL_RSP_EVT, 0x02, 0x4a
HCI_SUBSYS_CM_CALL_EVT, HCI_CM_CALL_CALL_ORIG_THR_EVT, 0x02, 0x4b
HCI_SUBSYS_CM_CALL_EVT, HCI_CM_CALL_VS_AVAIL_EVT, 0x02, 0x4c
HCI_SUBSYS_CM_CALL_EVT, HCI_CM_CALL_VS_NOT_AVAIL_EVT, 0x02, 0x4d
HCI_SUBSYS_CM_CALL_EVT, HCI_CM_CALL_MODIFY_COMPLETE_CONF_EVT, 0x02, 0x4e
HCI_SUBSYS_CM_CALL_EVT, HCI_CM_CALL_MODIFY_RES_EVT, 0x02, 0x4f
HCI_SUBSYS_CM_CALL_EVT, HCI_CM_CALL_CONNECT_ORDER_ACK_EVT, 0x02, 0x50
HCI_SUBSYS_CM_CALL_EVT, HCI_CM_CALL_EVENT_TUNNEL_MSG, 0x02, 0x51
HCI_SUBSYS_CM_CALL_EVT, HCI_CM_CALL_EVENT_END_VOIP_CALL, 0x02, 0x52
HCI_SUBSYS_CM_CALL_EVT, HCI_CM_CALL_EVENT_VOIP_CALL_END_CNF, 0x02, 0x53
HCI_SUBSYS_CM_CALL_EVT, HCI_CM_CALL_EVENT_PS_SIG_REL_REQ, 0x02, 0x54
HCI_SUBSYS_CM_CALL_EVT, HCI_CM_CALL_EVENT_PS_SIG_REL_CNF, 0x02, 0x55
HCI_SUBSYS_CM_CALL_EVT, HCI_CM_CALL_EVENT_PS_SIG_REL_IND, 0x02, 0x56

HCI_SUBSYS_CM_PH_CMD, HCI_CM_PH_OPRT_MODE_CMD, 0x03, 0x00
HCI_SUBSYS_CM_PH_CMD, HCI_CM_PH_SYS_SEL_PREF_CMD, 0x03, 0x01
HCI_SUBSYS_CM_PH_CMD, HCI_CM_PH_ANSWER_VOICE_CMD, 0x03, 0x02
HCI_SUBSYS_CM_PH_CMD, HCI_CM_PH_NAM_SEL_CMD, 0x03, 0x03
HCI_SUBSYS_CM_PH_CMD, HCI_CM_PH_CLIENT_ACT_CMD, 0x03, 0x04
HCI_SUBSYS_CM_PH_CMD, HCI_CM_PH_INFO_GET_CMD, 0x03, 0x05
HCI_SUBSYS_CM_PH_CMD, HCI_CM_PH_RSSI_DELTA_CMD, 0x03, 0x06
HCI_SUBSYS_CM_PH_CMD, HCI_CM_PH_SUBSCRIPTION_AVAILABLE_CMD, 0x03, 0x07
HCI_SUBSYS_CM_PH_CMD, HCI_CM_PH_SUBSCRIPTION_NOT_AVAILABLE_CMD, 0x03, 0x08
HCI_SUBSYS_CM_PH_CMD, HCI_CM_PH_SUBSCRIPTION_CHANGED_CMD, 0x03, 0x09
HCI_SUBSYS_CM_PH_CMD, HCI_CM_PH_GET_NETWORKS_CMD, 0x03, 0x0a
HCI_SUBSYS_CM_PH_CMD, HCI_CM_PH_TERMINATE_GET_NETWORKS_CMD, 0x03, 0x0b
HCI_SUBSYS_CM_PH_CMD, HCI_CM_PH_SET_PREFERRED_NETWORKS_CMD, 0x03, 0x0c
HCI_SUBSYS_CM_PH_CMD, HCI_CM_PH_PACKET_STATE_CMD, 0x03, 0x0d
HCI_SUBSYS_CM_PH_CMD, HCI_CM_PH_VOC_ACTIVITY_CMD, 0x03, 0x0e
HCI_SUBSYS_CM_PH_CMD, HCI_CM_PH_AVOID_SYS_CMD, 0x03, 0x0f
HCI_SUBSYS_CM_PH_CMD, HCI_CM_PH_WAKEUP_FROM_STANDBY_CMD, 0x03, 0x10
HCI_SUBSYS_CM_PH_CMD, HCI_CM_PH_CHANGE_RTRE_CONFIG_CMD, 0x03, 0x11
HCI_SUBSYS_CM_PH_CMD, HCI_CM_PH_DDTM_PREF_CMD, 0x03, 0x12
HCI_SUBSYS_CM_PH_CMD, HCI_CM_PH_RESET_ACM_CMD, 0x03, 0x13
HCI_SUBSYS_CM_PH_CMD, HCI_CM_PH_SET_ACMMAX_CMD, 0x03, 0x14
HCI_SUBSYS_CM_PH_CMD, HCI_CM_PH_LINE_SWITCHING_CMD, 0x03, 0x15
HCI_SUBSYS_CM_PH_CMD, HCI_CM_PH_SELECTED_LINE_CMD, 0x03, 0x16
HCI_SUBSYS_CM_PH_CMD, HCI_CM_PH_ALS_SIM_INFO_AVAIL_CMD, 0x03, 0x17
HCI_SUBSYS_CM_PH_CMD, HCI_CM_PH_LINE_SWITCHING_SAVED_CMD, 0x03, 0x18
HCI_SUBSYS_CM_PH_CMD, HCI_CM_PH_SELECTED_LINE_SAVED_CMD, 0x03, 0x19
HCI_SUBSYS_CM_PH_CMD, HCI_CM_PH_UPDATE_CDMA_CAPABILITY_CMD, 0x03, 0x1a
HCI_SUBSYS_CM_PH_CMD, HCI_CM_PH_CMD_CLIENT_RELEASE, 0x03, 0x1b
HCI_SUBSYS_CM_PH_CMD, HCI_CM_PH_AOC_GET_CCM_CMD, 0x03, 0x1c
HCI_SUBSYS_CM_PH_CMD, HCI_CM_PH_AOC_GET_ACM_CMD, 0x03, 0x1d
HCI_SUBSYS_CM_PH_CMD, HCI_CM_PH_AOC_GET_ACMMAX_CMD, 0x03, 0x1e
HCI_SUBSYS_CM_PH_CMD, HCI_CM_PH_AOC_GET_PUCT_CMD, 0x03, 0x1f

HCI_SUBSYS_CM_PH_RSP, HCI_RSP_RETURN, 0x04, 0x00
HCI_SUBSYS_CM_PH_RSP, HCI_RSP_CALLBACK, 0x04, 0x01
HCI_SUBSYS_CM_PH_EVT, HCI_CM_PH_OPRT_MODE_EVT, 0x05, 0x00
HCI_SUBSYS_CM_PH_EVT, HCI_CM_PH_TEST_CONTROL_TYPE_EVT, 0x05, 0x01
HCI_SUBSYS_CM_PH_EVT, HCI_CM_PH_SYS_SEL_PREF_EVT, 0x05, 0x02
HCI_SUBSYS_CM_PH_EVT, HCI_CM_PH_ANSWER_VOICE_EVT, 0x05, 0x03
HCI_SUBSYS_CM_PH_EVT, HCI_CM_PH_NAM_SEL_EVT, 0x05, 0x04
HCI_SUBSYS_CM_PH_EVT, HCI_CM_PH_CURR_NAM_EVT, 0x05, 0x05
HCI_SUBSYS_CM_PH_EVT, HCI_CM_PH_IN_USE_STATE_EVT, 0x05, 0x06
HCI_SUBSYS_CM_PH_EVT, HCI_CM_PH_CDMA_LOCK_MODE_EVT, 0x05, 0x07
HCI_SUBSYS_CM_PH_EVT, HCI_CM_PH_UZ_CHANGED_EVT, 0x05, 0x08
HCI_SUBSYS_CM_PH_EVT, HCI_CM_PH_MAINTREQ_EVT, 0x05, 0x09
HCI_SUBSYS_CM_PH_EVT, HCI_CM_PH_STANDBY_SLEEP_EVT, 0x05, 0x0a
HCI_SUBSYS_CM_PH_EVT, HCI_CM_PH_STANDBY_WAKE_EVT, 0x05, 0x0b
HCI_SUBSYS_CM_PH_EVT, HCI_CM_PH_INFO_EVT, 0x05, 0x0c
HCI_SUBSYS_CM_PH_EVT, HCI_CM_PH_PACKET_STATE_EVT, 0x05, 0x0d
HCI_SUBSYS_CM_PH_EVT, HCI_CM_PH_INFO_AVAIL_EVT, 0x05, 0x0e
HCI_SUBSYS_CM_PH_EVT, HCI_CM_PH_SUBSCRIPTION_AVAILABLE_EVT, 0x05, 0x0f
HCI_SUBSYS_CM_PH_EVT, HCI_CM_PH_SUBSCRIPTION_NOT_AVAILABLE_EVT, 0x05, 0x10
HCI_SUBSYS_CM_PH_EVT, HCI_CM_PH_SUBSCRIPTION_CHANGED_EVT, 0x05, 0x11
HCI_SUBSYS_CM_PH_EVT, HCI_CM_PH_AVAILABLE_NETWORKS_CONF_EVT, 0x05, 0x12
HCI_SUBSYS_CM_PH_EVT, HCI_CM_PH_PREFERRED_NETWORKS_CONF_EVT, 0x05, 0x13
HCI_SUBSYS_CM_PH_EVT, HCI_CM_PH_FUNDS_LOW_EVT, 0x05, 0x14
HCI_SUBSYS_CM_PH_EVT, HCI_CM_PH_WAKEUP_FROM_STANDBY_EVT, 0x05, 0x15
HCI_SUBSYS_CM_PH_EVT, HCI_CM_PH_NVRUIM_CONFIG_CHANGED_EVT, 0x05, 0x16
HCI_SUBSYS_CM_PH_EVT, HCI_CM_PH_PREFERRED_NETWORKS_SET_EVT, 0x05, 0x17
HCI_SUBSYS_CM_PH_EVT, HCI_CM_PH_DDTM_PREF_EVT, 0x05, 0x18
HCI_SUBSYS_CM_PH_EVT, HCI_CM_PH_PS_ATTACH_FAILED_EVT, 0x05, 0x19
HCI_SUBSYS_CM_PH_EVT, HCI_CM_PH_RESET_ACM_COMPLETED_EVT, 0x05, 0x1a
HCI_SUBSYS_CM_PH_EVT, HCI_CM_PH_SET_ACMMAX_COMPLETED_EVT, 0x05, 0x1b
HCI_SUBSYS_CM_PH_EVT, HCI_CM_PH_CDMA_CAPABILITY_UPDATED_EVT, 0x05, 0x1c
HCI_SUBSYS_CM_PH_EVT, HCI_CM_PH_LINE_SWITCHING_EVT, 0x05, 0x1d
HCI_SUBSYS_CM_PH_EVT, HCI_CM_PH_SELECTED_LINE_EVT, 0x05, 0x1e
HCI_SUBSYS_CM_PH_EVT, HCI_CM_PH_SECONDARY_MSM_EVT, 0x05, 0x1f
HCI_SUBSYS_CM_PH_EVT, HCI_CM_PH_TERMINATE_GET_NETWORKS_EVT, 0x05, 0x20
HCI_SUBSYS_CM_PH_EVT, HCI_CM_PH_DDTM_STATUS_EVT, 0x05, 0x21
HCI_SUBSYS_CM_PH_EVT, HCI_CM_PH_CCBS_STORE_INFO_CHANGED_EVT, 0x05, 0x22
HCI_SUBSYS_CM_PH_EVT, HCI_CM_PH_EVENT_UNFORCE_ORIG_COMPLETE_EVT, 0x05, 0x23
HCI_SUBSYS_CM_PH_EVT, HCI_CM_PH_SEND_MANUAL_NET_SELECTN_EVT, 0x05, 0x24

HCI_SUBSYS_CM_SS_CMD, HCI_CM_SS_INFO_GET_CMD, 0x06, 0x00
HCI_SUBSYS_CM_SS_CMD, HCI_CM_SS_REPORT_RSSI_CMD, 0x06, 0x01
HCI_SUBSYS_CM_SS_CMD, HCI_CM_SS_REPORT_NETWORK_HEALTH_CMD, 0x06, 0x02

HCI_SUBSYS_CM_SS_RSP, HCI_RSP_CALLBACK, 0x07, 0x00
HCI_SUBSYS_CM_SS_EVT, HCI_CM_SS_NETWORK_HEALTH_EVT, 0x08, 0x00
HCI_SUBSYS_CM_SS_EVT, HCI_CM_SS_SRV_CHANGED_EVT, 0x08, 0x01
HCI_SUBSYS_CM_SS_EVT, HCI_CM_SS_RSSI_EVT, 0x08, 0x02
HCI_SUBSYS_CM_SS_EVT, HCI_CM_SS_INFO_EVT, 0x08, 0x03
HCI_SUBSYS_CM_SS_EVT, HCI_CM_SS_REG_SUCCESS_EVT, 0x08, 0x04
HCI_SUBSYS_CM_SS_EVT, HCI_CM_SS_REG_FAILURE_EVT, 0x08, 0x05
HCI_SUBSYS_CM_SS_EVT, HCI_CM_SS_HDR_RSSI_EVT, 0x08, 0x06
HCI_SUBSYS_CM_SS_EVT, HCI_CM_SS_WLAN_RSSI_EVT, 0x08, 0x07
HCI_SUBSYS_CM_SS_EVT, HCI_CM_SS_SRV_NEW_EVT, 0x08, 0x08
HCI_SUBSYS_CM_SS_EVT, HCI_CM_SS_SECONDARY_MSM_EVT, 0x08, 0x09
HCI_SUBSYS_CM_SS_EVT, HCI_CM_SS_PS_DATA_AVAIL_EVT, 0x08, 0x0a
HCI_SUBSYS_CM_SS_EVT, HCI_CM_SS_PS_DATA_FAIL_EVT, 0x08, 0x0b
HCI_SUBSYS_CM_SS_EVT, HCI_CM_SS_PS_DATA_SUCCESS_EVT, 0x08, 0x0c
HCI_SUBSYS_CM_SS_EVT, HCI_CM_SS_WLAN_STATS_EVT, 0x08, 0x0d
HCI_SUBSYS_CM_SS_EVT, HCI_CM_SS_ORIG_THR_TBL_UPDATE_EVT, 0x08, 0x0e
HCI_SUBSYS_CM_SS_EVT, HCI_CM_SS_EMERG_NUM_LIST_EVT, 0x08, 0x0f
HCI_SUBSYS_CM_SS_EVT, HCI_CM_SS_IPAPP_REG_STATUS_EVT, 0x08, 0x10
HCI_SUBSYS_CM_SS_EVT, HCI_NO_TIME_RCVD_FROM_NETWORK, 0x08, 0x11
HCI_SUBSYS_CM_SS_EVT, HCI_CM_SS_EVENT_REG_REJECT, 0x08, 0x12
HCI_SUBSYS_CM_SUPS_CMD, HCI_CM_SUPS_CMD_REGISTER, 0x09, 0x00
HCI_SUBSYS_CM_SUPS_CMD, HCI_CM_SUPS_CMD_ERASE, 0x09, 0x01
HCI_SUBSYS_CM_SUPS_CMD, HCI_CM_SUPS_CMD_ACTIVATE, 0x09, 0x02
HCI_SUBSYS_CM_SUPS_CMD, HCI_CM_SUPS_CMD_DEACTIVATE, 0x09, 0x03
HCI_SUBSYS_CM_SUPS_CMD, HCI_CM_SUPS_CMD_INTERROGATE, 0x09, 0x04
HCI_SUBSYS_CM_SUPS_CMD, HCI_CM_SUPS_CMD_PROCESS_USS, 0x09, 0x05
HCI_SUBSYS_CM_SUPS_CMD, HCI_CM_SUPS_CMD_REG_PASSWORD, 0x09, 0x06
HCI_SUBSYS_CM_SUPS_CMD, HCI_CM_SUPS_CMD_ABORT, 0x09, 0x07
HCI_SUBSYS_CM_SUPS_CMD, HCI_CM_SUPS_CMD_RELEASE, 0x09, 0x08
HCI_SUBSYS_CM_SUPS_CMD, HCI_CM_SUPS_CMD_GET_PASSWORD_RES, 0x09, 0x09
HCI_SUBSYS_CM_SUPS_CMD, HCI_CM_SUPS_CMD_USS_NOTIFY_RES, 0x09, 0x0a
HCI_SUBSYS_CM_SUPS_CMD, HCI_CM_SUPS_CMD_USS_RES, 0x09, 0x0b
HCI_SUBSYS_CM_SUPS_CMD, HCI_CM_SUPS_CMD_LCS_LOCATION_NOTIFICATION_RES, 0x09, 0x0c
HCI_SUBSYS_CM_SUPS_CMD, HCI_CM_SUPS_CMD_LCS_MOLR, 0x09, 0x0d
HCI_SUBSYS_CM_SUPS_CMD, HCI_CM_SUPS_CMD_LCS_MOLR_COMPLETED, 0x09, 0x0e
HCI_SUBSYS_CM_SUPS_CMD, HCI_CM_SUPS_CMD_ERASE_CC_ENTRY, 0x09, 0x0f
HCI_SUBSYS_CM_SUPS_RSP, HCI_RSP_RETURN, 0x0a, 0x00
HCI_SUBSYS_CM_SUPS_RSP, HCI_RSP_CALLBACK, 0x0a, 0x01
HCI_SUBSYS_CM_SUPS_EVT, HCI_CM_SUPS_EVENT_REGISTER, 0x0b, 0x00
HCI_SUBSYS_CM_SUPS_EVT, HCI_CM_SUPS_EVENT_REGISTER_CONF, 0x0b, 0x01
HCI_SUBSYS_CM_SUPS_EVT, HCI_CM_SUPS_EVENT_ERASE, 0x0b, 0x02
HCI_SUBSYS_CM_SUPS_EVT, HCI_CM_SUPS_EVENT_ERASE_CONF, 0x0b, 0x03
HCI_SUBSYS_CM_SUPS_EVT, HCI_CM_SUPS_EVENT_ACTIVATE, 0x0b, 0x04
HCI_SUBSYS_CM_SUPS_EVT, HCI_CM_SUPS_EVENT_ACTIVATE_CONF, 0x0b, 0x05
HCI_SUBSYS_CM_SUPS_EVT, HCI_CM_SUPS_EVENT_DEACTIVATE, 0x0b, 0x06
HCI_SUBSYS_CM_SUPS_EVT, HCI_CM_SUPS_EVENT_DEACTIVATE_CONF, 0x0b, 0x07
HCI_SUBSYS_CM_SUPS_EVT, HCI_CM_SUPS_EVENT_INTERROGATE, 0x0b, 0x08
HCI_SUBSYS_CM_SUPS_EVT, HCI_CM_SUPS_EVENT_INTERROGATE_CONF, 0x0b, 0x09
HCI_SUBSYS_CM_SUPS_EVT, HCI_CM_SUPS_EVENT_REG_PASSWORD, 0x0b, 0x0a
HCI_SUBSYS_CM_SUPS_EVT, HCI_CM_SUPS_EVENT_REG_PASSWORD_CONF, 0x0b, 0x0b
HCI_SUBSYS_CM_SUPS_EVT, HCI_CM_SUPS_EVENT_PROCESS_USS, 0x0b, 0x0c
HCI_SUBSYS_CM_SUPS_EVT, HCI_CM_SUPS_EVENT_PROCESS_USS_CONF, 0x0b, 0x0d
HCI_SUBSYS_CM_SUPS_EVT, HCI_CM_SUPS_EVENT_RELEASE, 0x0b, 0x0e
HCI_SUBSYS_CM_SUPS_EVT, HCI_CM_SUPS_EVENT_ABORT, 0x0b, 0x0f
HCI_SUBSYS_CM_SUPS_EVT, HCI_CM_SUPS_EVENT_FWD_CHECK_IND, 0x0b, 0x10
HCI_SUBSYS_CM_SUPS_EVT, HCI_CM_SUPS_EVENT_USS_NOTIFY_IND, 0x0b, 0x11
